"V1","V2"
-0.423942384734257,-6.41187674755719
-4.71947054394537,-12.65698225332
0.117328925093859,-4.33141750236734
-11.5525569743036,9.69755155091163
1.3176873494534,7.1210910223218
-1.52321256499602,-5.86814194527872
-2.0936107098393,-4.25661536788833
-2.2268902366323,-5.80902911539734
-11.6550976439538,9.3867078505621
-15.9681848057311,1.97164688234312
2.11564397986129,6.56200615932802
2.03069598439697,3.90062906273315
4.46602859610396,2.23168823689507
0.664514388693946,-13.6461649024134
2.56572121130205,5.90624109042947
-0.308071244052752,-11.1513005359658
-1.14895453997873,-16.7619141133915
3.47039536563605,3.27287886278368
1.12172805548662,6.36055085781588
-16.16388395888,2.65155264975631
-0.555730364442235,6.30357159052643
-1.04241728162399,8.83558379657215
0.21337367304174,-4.7999016063709
-1.18907150607289,-9.7658009929899
0.751462844540091,5.37016138497757
0.497499993677453,-6.15241248488826
0.147880894318963,-11.9809527654377
-4.21848041690628,-15.8737709265551
-1.88998805572915,-9.5764018980072
-10.9681362854775,9.91590786944067
0.0352981902909233,-5.46427149180727
-3.84711840523419,-14.6248777698512
0.0447533304035099,-11.8792103685909
-0.952599040850056,-4.03119421847623
-0.0873098930125167,-5.09003943113623
-5.65446832096204,-12.7956524184487
-0.845074915904628,-10.6418442396874
0.544803446931594,-6.07732793231313
-12.3404163919049,9.10934224121744
0.517929954610165,-1.92729647680742
0.497864857373823,-14.0763956075339
-15.6741171313772,5.7437067777969
0.396167543174284,-5.07156640817654
4.93621397277881,1.79482147471511
0.668740325607541,-4.74123774296469
-7.54723321021366,-10.3881285073534
-2.27736224967059,8.93964186348232
0.357419447471165,-5.5661968762992
-13.9958844222331,2.14577231626478
3.73193668656824,3.04306945204743
-13.7438237729799,8.20041121989524
-1.03328178311317,-10.7148143191593
-13.2469885274534,8.52417884572836
3.21995279110809,5.741470504449
3.15278677074376,5.06306230404507
-2.45903320659243,-15.0158043310132
-10.6326024098929,10.2497301426296
-2.21511260805391,-4.46832679284423
-2.99239909095151,-16.3704916551926
-4.41125866230243,-15.4992267418333
-15.4678289490446,7.17366247324997
-12.5535825014836,9.2055387266974
3.05369616299152,3.4380478119303
-1.83997700475922,-7.02801134682862
1.92041045516475,5.1450158008101
-2.04066813133249,8.90041211819507
2.98281614481259,3.38628690107625
-1.06103478753997,5.08787628543854
0.640962070753168,6.43291724308537
-2.65339104618478,-7.48797130941028
-0.096044215902442,-4.58880681078458
0.461622976345277,-5.47565865504343
-12.0858828192071,9.24551742709987
-0.962597215976337,7.50846168368402
-0.392629572504431,-4.76386889143516
-0.365073761700919,-6.03810220166249
5.37994772423155,3.30585097637193
-4.1930820873753,-14.932402067886
-4.19249368489165,-16.1352987555256
0.966612910663241,-5.40744906588226
1.2726982973657,6.82559913164429
-2.44950101465751,-14.5107027939961
-0.358578349805151,-6.13120422724871
-3.59345858722236,6.64428332131119
3.80223159350579,2.64094057150074
-1.4602239900234,-9.94139813106087
1.18557613335046,-4.55763574780177
-5.68513269478711,-14.1202026873094
0.528617431716762,-4.79314389600567
-1.26309852962552,-13.164562070043
0.884261411077743,-5.8920802407051
1.15165608687948,-5.6160466880923
-15.8430169162878,1.25966663512877
0.47885711890816,-6.0028970888546
6.09377820269617,4.45293412994602
0.273095682420952,-5.71467587055006
