"V1","V2"
3.85525056242865,1.17027115391731
-2.59036499547688,-0.0205676600434951
-0.166732715657841,-0.0190443133014249
-3.14682598912433,-0.222661500392072
-3.24385151593274,0.218853499068924
-3.67589322585718,0.497181635104176
-1.31835558274332,-0.490005578998317
1.26838975388817,4.00028671638356
-2.33696197950858,-0.602269715629611
-1.10228638992325,-0.393514601387745
-5.35410604817219,-3.87530792815554
-1.51047406619353,1.68247791923342
0.936961574460282,-0.727010837594837
-5.20282523314592,-5.06360560992385
-4.50569642089143,0.863150278317886
1.22278004723994,0.471389682842236
-1.34850423500323,2.25675675185675
-1.65678041206259,2.82767436004582
-1.55444377673621,2.87827315999977
-1.35123858733773,0.472100645587472
-0.065798043695237,0.897106498996488
-2.12255006494219,-1.08694518670205
-4.03438746906748,-5.4379007702536
-1.15601782033256,2.19270897875428
-1.0494601971396,-0.340864340771171
-4.21163311181872,0.788094336033154
-5.05654705061839,-6.52124717087146
-1.85844251608959,0.0632790885806484
-6.75606645795925,0.401940148514473
0.287975692247666,-0.332343322634484
-4.02571097671773,-8.8475400063993
-4.22663645449887,2.06508900626864
-1.92779827346874,2.21763305559615
3.26101753703719,6.87117549987292
-1.0450336421974,2.43169829836292
3.11383663554382,0.884657026713041
-1.62387479800201,2.96248413521664
-2.99870188269974,-1.82493113526464
-5.06732169432276,0.758731472088043
-4.78897431843676,-8.58635955769194
-1.43305706233856,-1.06899717839851
-3.16745986784527,-7.07423509179759
-3.11119810861574,-2.0770847533744
-2.12706198826826,0.645936718478447
-3.19846808497258,-6.5603178915332
0.376628887615345,-0.907697766490504
-1.58923595303302,-0.196745276685239
-0.796961621190244,1.64883132378625
-5.57224772744747,1.01295860736342
-4.42281751996144,-8.1353029578145
-4.23311325973228,0.785039174385421
-2.21112779363935,-1.00427009241619
-1.49202974255589,0.49056374088971
-1.49201002961039,2.98856661743125
-2.44160249434385,-0.519313582126448
0.50010065360438,-1.36113514549795
-3.37263445259036,-2.06201636743182
-6.71438167821008,1.14717256001808
-2.50593139181476,0.183895020310039
-4.83425410188221,4.51437390444232
-2.22908975667866,-0.0928187167943796
-2.43932992238252,-1.97528860882804
-3.52543365947144,-4.27885961111895
0.783642022117,-4.24806971324192
-5.50475253218524,-3.57855111506388
-0.819790457793587,2.03231654730648
-2.66847318055464,0.392143793724582
-3.09542089102556,-8.42799915703826
-1.78214107083749,-3.52221501245851
1.3997684639599,-0.0968250145533632
3.06424218515522,4.37019311462178
-4.90109865582027,-1.71347029573414
-4.41469894673909,0.481914051842631
-2.63290251072544,-2.67773100296924
-4.67871407000495,-0.746506376726507
-3.39870977155803,0.269377984467411
1.35428201779231,4.092749802328
-2.5568264414764,0.427567714225098
-5.09179272961649,1.01270059675742
-2.98153261242017,-8.13834669177404
-4.70484196623753,-0.630742119944845
-5.09586350209943,1.09740656091059
-4.44105308447283,2.39633718839922
-4.071029203051,-7.52803799216586
-3.84813853369952,0.756338549736216
-3.82125599597981,-2.57446490362475
-2.17950439261391,-7.40311306584579
-0.429299164314053,0.869029127272505
-3.11138129829467,-5.74733209539416
-3.71340172620677,-2.53839535761963
-3.28211536218186,0.681137816365452
6.19474627533775,-0.547154430951928
5.5870636075013,0.0150407643676309
1.98884475453932,-0.163732812790118
-0.541944120251048,0.365491149664992
0.945398396025552,0.0390573161669248
-1.25133451263546,1.82747241905693
-1.69867812886892,2.54770237120395
-3.93038722078254,1.11545666960827
-0.59270001057496,-0.696481419028178
-2.14982606057469,-8.17553978197293
7.81970806948872,2.20950440413577
2.28929606294065,8.87447282434495
-4.03940861432292,0.691523853024068
-3.96701043557351,1.80787913224812
1.65081998773652,1.55005272901505
-1.45894057453785,0.81123129856489
9.50107593218058,1.18310092408058
-2.99643253566698,-0.665177435222533
-2.45421158429777,-0.0340920381317205
-4.11027628357615,-6.84351115289256
4.69356101776981,0.162979899620636
0.0187402575639281,-5.34745083737483
