"V1","V2"
0.212237280829854,-0.781495282591663
1.18654168897974,-1.61560780227249
-2.77233651214783,-3.3498722773547
-2.58063419878058,-8.59463873146143
-0.758926185938783,1.5274542287124
-5.22231438214142,1.49660712096315
-4.27920552660379,0.869085363570607
-2.72794413595746,-1.44776773813952
-0.729767110553776,-0.523811808239009
-2.53810398771688,-2.7677617873587
-2.5022794299873,0.378222668016415
-3.07650068393669,0.195655299326119
-2.45545386123341,-7.48454314195426
-3.78153315612935,-2.13359360705772
-3.06528455140289,-0.0536215247530666
2.85405532489641,0.590898069788985
-1.86922709364352,0.576512000615347
-3.31424585015039,-6.28543866662718
-2.46086747658764,-7.76797730275889
-2.02278319199572,-6.82709065273237
-2.32406143854788,0.0714495692739335
-1.07314338662632,2.06387039331695
-2.42491785375296,0.300164979043078
-0.3976049232202,2.18033261777513
-4.71041073968733,1.31752741519808
-2.97948831648268,-6.68972022869593
0.61885383621552,-1.18170717710161
-3.01224173795948,-2.09969952395073
-2.71719439269827,-7.0803389857697
-2.3686713539708,-0.484743192791473
4.74146618046218,0.150424699033232
1.97693008021206,-1.17999795865798
-7.33752887998442,1.18757297027443
2.64748938227134,2.32106850904864
-3.26208494907554,-1.1056867365095
-1.75055604020234,1.78187948859482
-3.14539280750305,-7.93101486958309
-2.30184959999469,2.73801600640323
5.56341859281779,0.66810073385967
-1.13176155876532,0.271342751468112
1.95021802014458,1.04365214659429
5.26598560755941,-0.00122584563619055
-2.57350542429258,-0.541720844073278
-1.4116769215869,-1.24077931416092
3.51506180417692,1.40819812894946
-1.09428417099904,-6.43030336742674
-4.64165321530762,-4.06770175929854
2.36561482775237,2.03464173265361
-3.70388149433201,-6.97716139583294
-1.60573578972061,2.48788460415364
0.759984184191653,0.840849522209088
-5.56750107485635,-3.83910767117058
6.80544954965783,1.43732285134202
2.96628989569695,2.01415653319772
0.426388570051494,0.992403520299532
-1.87387706871291,-1.43904044793134
-0.383768607837059,-1.28478597603622
-3.80970674450947,0.699063067837426
3.28583427856186,-0.862814619328
-3.37805993244127,1.34688525080594
-6.58448983936239,1.04667323556671
-5.75148556207846,-3.74402147949919
-2.14418603556034,-1.83734511537075
-4.03096013901788,1.55500244872951
-3.17163900971468,-7.58555730995552
-0.488320118472624,2.25615947155245
0.040024454137801,5.18724215863045
-3.17155550255195,-1.936887461713
-1.18114682754118,2.91275144073207
0.816663296370444,-2.04624370662323
-2.80246830835809,-0.0724838116641342
-4.29242229812067,-9.03341768660626
-1.81123087715696,0.457200053653806
-5.42546435418449,-2.53121848442394
-2.22562358535835,-6.69083513031944
-3.1661343737645,1.29500127610889
-3.36070533482942,-7.4798958684965
1.12017285188294,3.82089331341553
-1.49623929923452,-1.26488375051506
-5.60378305085868,-3.22382793195453
-0.975062513812085,0.320333336483733
-2.31399628934759,1.76694595372512
-4.81505957423755,-4.8693305974465
-0.910733339538879,0.17990131039195
-5.09221527989337,0.0310995333028224
-5.19125626623733,1.72823246724171
-2.20246948922066,2.76726713416685
-1.98988054746455,2.1488716181148
-3.83710689574035,0.578977643051818
-3.16165536880171,0.0578813747035618
-0.949453089479968,2.34287301610169
-3.39569301052195,1.42300593996915
-2.92626224789477,-6.54097462005905
-3.21205007497942,-7.08151229777656
-4.07727141311416,1.15634346493821
-5.36570345938338,-7.37244420963625
-4.47827492891999,-6.43446110307095
-1.97995839435496,0.118654386540139
-0.248571680556864,-0.965135146944565
4.19457694021132,0.851286196695177
